ds,Category,Region,Data_Type,Actual_Sales,Forecast_Sales,Forecast_Lower,Forecast_Upper,Year,Month,Month_Name,Quarter,Day_of_Week
2015-10-31,Office Supplies,West,Historical,35321.099,12951.246901543167,464.88957431766903,26347.9455426452,2015,10,October,4,Saturday
2015-11-01,Office Supplies,West,Historical,3106.1059999999998,5357.644266467806,0.0,18744.204785116686,2015,11,November,4,Sunday
2015-11-02,Office Supplies,West,Historical,11057.102,14203.158001143074,1927.331449928497,27874.02005939851,2015,11,November,4,Monday
2015-11-05,Office Supplies,West,Historical,1669.748,10465.275449239442,0.0,23976.876968062927,2015,11,November,4,Thursday
2015-11-06,Office Supplies,West,Historical,22.962,12668.997780029358,0.0,25976.588635558794,2015,11,November,4,Friday
2015-11-08,Office Supplies,West,Historical,48787.988,18177.295488318796,4326.394565775769,31501.801653472496,2015,11,November,4,Sunday
2015-11-09,Office Supplies,West,Historical,4620.2919999999995,11026.905194348934,0.0,25235.098741325495,2015,11,November,4,Monday
2015-11-12,Office Supplies,West,Historical,1127.992,11025.703423610072,0.0,24391.166216465237,2015,11,November,4,Thursday
2015-11-13,Office Supplies,West,Historical,10773.2316,14609.059532075942,864.995910911497,28215.944988908104,2015,11,November,4,Friday
2015-11-14,Office Supplies,West,Historical,2512.71,10411.883352068522,0.0,23410.1364190362,2015,11,November,4,Saturday
2015-11-16,Office Supplies,West,Historical,4072.334,12196.19847744059,0.0,25571.182711156504,2015,11,November,4,Monday
2015-11-17,Office Supplies,West,Historical,11657.957999999999,11767.103250720207,0.0,24606.01232069998,2015,11,November,4,Tuesday
2015-11-19,Office Supplies,West,Historical,1040.784,2104.5277912097326,0.0,16263.802163571509,2015,11,November,4,Thursday
2015-11-20,Office Supplies,West,Historical,20028.05,9072.680122652662,0.0,22203.545090732943,2015,11,November,4,Friday
2015-11-21,Office Supplies,West,Historical,10840.7244,6975.001838492619,0.0,19804.3935759522,2015,11,November,4,Saturday
2015-11-22,Office Supplies,West,Historical,1843.497,5435.583739416999,0.0,18277.88512687145,2015,11,November,4,Sunday
2015-11-24,Office Supplies,West,Historical,9750.112000000001,7622.042173910459,0.0,20837.49779843819,2015,11,November,4,Tuesday
2015-11-27,Office Supplies,West,Historical,3109.7835,8963.631041966444,0.0,22666.174395378817,2015,11,November,4,Friday
2015-11-28,Office Supplies,West,Historical,3728.964,8357.047361628087,0.0,22101.336192756047,2015,11,November,4,Saturday
2015-11-29,Office Supplies,West,Historical,5520.336,7948.341809426759,0.0,20421.766865628335,2015,11,November,4,Sunday
2015-11-30,Office Supplies,West,Historical,1798.3970000000002,5282.5894291696895,0.0,18961.812328863864,2015,11,November,4,Monday
2015-12-01,Office Supplies,West,Historical,35652.97,8739.014934964052,0.0,21700.303457404436,2015,12,December,4,Tuesday
2015-12-04,Office Supplies,West,Historical,10371.628,7108.468907031603,0.0,20600.269468477225,2015,12,December,4,Friday
2015-12-05,Office Supplies,West,Historical,897.322,9746.367067873198,0.0,23091.800678041436,2015,12,December,4,Saturday
2015-12-06,Office Supplies,West,Historical,66676.522,22118.274641492684,9492.234050497667,36422.39929064861,2015,12,December,4,Sunday
2015-12-07,Office Supplies,West,Historical,4014.8940000000002,11145.77581245592,0.0,24753.244217601215,2015,12,December,4,Monday
2015-12-08,Office Supplies,West,Historical,5345.456,20510.531339146448,7297.4456915484225,33782.81620887377,2015,12,December,4,Tuesday
2015-12-10,Office Supplies,West,Historical,6160.76,22580.457329621,9343.24744562687,36974.9017931891,2015,12,December,4,Thursday
2015-12-11,Office Supplies,West,Historical,7954.47,17682.28716428208,3376.118688188085,30412.653326819505,2015,12,December,4,Friday
2015-12-12,Office Supplies,West,Historical,13039.686,17915.802303671753,5465.274996318354,31254.80181665371,2015,12,December,4,Saturday
2015-12-13,Office Supplies,West,Historical,4093.544,16142.48408953322,2432.3913693005097,29323.759077153507,2015,12,December,4,Sunday
2015-12-14,Office Supplies,West,Historical,3433.216,5825.1866519247615,0.0,19220.819316092115,2015,12,December,4,Monday
2015-12-15,Office Supplies,West,Historical,10989.592,6145.686139951572,0.0,19717.114603658065,2015,12,December,4,Tuesday
2015-12-16,Office Supplies,West,Historical,4.98,0.0,0.0,11834.892748736782,2015,12,December,4,Wednesday
2015-12-17,Office Supplies,West,Historical,5755.476,6832.102180452444,0.0,19522.47423138278,2015,12,December,4,Thursday
2015-12-18,Office Supplies,West,Historical,935.288,5349.051115162879,0.0,18141.354232566315,2015,12,December,4,Friday
2015-12-20,Office Supplies,West,Historical,2214.928,1559.9075911423597,0.0,14553.956894017378,2015,12,December,4,Sunday
2015-12-21,Office Supplies,West,Historical,3257.7599999999998,2420.448487055055,0.0,15068.22833961382,2015,12,December,4,Monday
2015-12-24,Office Supplies,West,Historical,29938.264000000003,5924.467222621614,0.0,19076.17980338711,2015,12,December,4,Thursday
2015-12-25,Office Supplies,West,Historical,12614.903999999999,2981.5356591710815,0.0,16676.05472001794,2015,12,December,4,Friday
2015-12-27,Office Supplies,West,Historical,15445.3416,6169.291216029279,0.0,18939.02331642092,2015,12,December,4,Sunday
2015-12-30,Office Supplies,West,Historical,9754.02,959.3412021234035,0.0,14110.580755614035,2015,12,December,4,Wednesday
2015-12-31,Office Supplies,West,Historical,1381.344,7696.243111648642,0.0,20805.372919226473,2015,12,December,4,Thursday
2016-01-03,Office Supplies,West,Historical,2095.83,8229.135498540445,0.0,21441.685292964637,2016,1,January,1,Sunday
2016-01-07,Office Supplies,West,Historical,83.576,8253.964395682931,0.0,20064.58978325368,2016,1,January,1,Thursday
2016-01-16,Office Supplies,West,Historical,102.21799999999999,4726.568572931116,0.0,19319.53011810943,2016,1,January,1,Saturday
2016-01-22,Office Supplies,West,Historical,2752.89,4761.845447570895,0.0,18382.367708116573,2016,1,January,1,Friday
2016-01-28,Office Supplies,West,Historical,39.68,1059.2053681316129,0.0,15338.687285189588,2016,1,January,1,Thursday
2016-01-30,Office Supplies,West,Historical,12429.264,3183.7527758269425,0.0,16156.051829943674,2016,1,January,1,Saturday
2016-01-31,Office Supplies,West,Historical,1601.5539999999999,0.0,0.0,12501.381765084854,2016,1,January,1,Sunday
2016-02-01,Office Supplies,West,Historical,161.97,2671.012999795872,0.0,16492.54131413901,2016,2,February,1,Monday
2016-02-04,Office Supplies,West,Historical,197.868,2503.9250522409893,0.0,15894.602169373888,2016,2,February,1,Thursday
2016-02-05,Office Supplies,West,Historical,5988.952,4487.739419121701,0.0,17888.565712840602,2016,2,February,1,Friday
2016-02-13,Office Supplies,West,Historical,146.82,2679.873135316576,0.0,15503.86534246737,2016,2,February,1,Saturday
2016-02-19,Office Supplies,West,Historical,392.65999999999997,4956.028231082189,0.0,18428.793108941187,2016,2,February,1,Friday
2016-02-21,Office Supplies,West,Historical,4572.378,1367.429540042005,0.0,14201.982588613857,2016,2,February,1,Sunday
2016-02-22,Office Supplies,West,Historical,983.17,2221.5941869634726,0.0,15566.167627576957,2016,2,February,1,Monday
2016-03-03,Office Supplies,West,Historical,7264.422,6061.824243510612,0.0,19759.769892426433,2016,3,March,1,Thursday
2016-03-04,Office Supplies,West,Historical,315.45,6155.979895632619,0.0,20346.70242318173,2016,3,March,1,Friday
2016-03-08,Office Supplies,West,Historical,2190.81,4232.136119774459,0.0,17601.957563746477,2016,3,March,1,Tuesday
2016-03-10,Office Supplies,West,Historical,15759.468,8438.466514910442,0.0,22316.855457172835,2016,3,March,1,Thursday
2016-03-12,Office Supplies,West,Historical,6778.567999999999,7611.72771843124,0.0,20624.89532063298,2016,3,March,1,Saturday
2016-03-13,Office Supplies,West,Historical,26600.646,11687.162307628558,0.0,24446.976053296792,2016,3,March,1,Sunday
2016-03-14,Office Supplies,West,Historical,669.3679999999999,9014.820614089016,0.0,23327.246175353877,2016,3,March,1,Monday
2016-03-15,Office Supplies,West,Historical,2356.808,10336.989490911044,0.0,23164.275793990968,2016,3,March,1,Tuesday
2016-03-20,Office Supplies,West,Historical,2784.933,9808.980468022924,0.0,23005.62235129278,2016,3,March,1,Sunday
2016-03-26,Office Supplies,West,Historical,1364.492,8782.873646764448,0.0,22293.150240072242,2016,3,March,1,Saturday
2016-03-28,Office Supplies,West,Historical,250.60000000000002,5213.064694270173,0.0,19010.66205929299,2016,3,March,1,Monday
2016-04-01,Office Supplies,West,Historical,4322.96,4982.795762336811,0.0,19159.766937757257,2016,4,April,2,Friday
2016-04-08,Office Supplies,West,Historical,8719.212,1163.4398301817682,0.0,14140.845353850204,2016,4,April,2,Friday
2016-04-09,Office Supplies,West,Historical,1115.197,840.211955051408,0.0,14931.566882504507,2016,4,April,2,Saturday
2016-04-10,Office Supplies,West,Historical,5703.564,1569.292204498318,0.0,15534.349582103041,2016,4,April,2,Sunday
2016-04-12,Office Supplies,West,Historical,4627.59,633.2690412784814,0.0,13940.938407238351,2016,4,April,2,Tuesday
2016-04-13,Office Supplies,West,Historical,6.12,0.0,0.0,11359.822927462234,2016,4,April,2,Wednesday
2016-04-14,Office Supplies,West,Historical,1466.572,3951.8348829350693,0.0,17606.61205027006,2016,4,April,2,Thursday
2016-04-15,Office Supplies,West,Historical,2201.8559999999998,4604.506655885027,0.0,17790.080557626196,2016,4,April,2,Friday
2016-04-16,Office Supplies,West,Historical,9335.086000000001,4475.587485372167,0.0,18082.4146425944,2016,4,April,2,Saturday
2016-04-19,Office Supplies,West,Historical,7070.66,2602.8414345771116,0.0,15808.782801335234,2016,4,April,2,Tuesday
2016-04-21,Office Supplies,West,Historical,271.616,3843.098105046537,0.0,17742.61205912374,2016,4,April,2,Thursday
2016-04-22,Office Supplies,West,Historical,5296.395,6379.420133579908,0.0,20800.976055762152,2016,4,April,2,Friday
2016-04-23,Office Supplies,West,Historical,2161.1040000000003,5629.748219097153,0.0,19737.905186746408,2016,4,April,2,Saturday
2016-04-24,Office Supplies,West,Historical,4821.299999999999,5334.283857982762,0.0,19091.50119566966,2016,4,April,2,Sunday
2016-04-28,Office Supplies,West,Historical,486.672,4842.915178230069,0.0,18157.80650359892,2016,4,April,2,Thursday
2016-05-05,Office Supplies,West,Historical,8103.84,4155.930333783364,0.0,16553.084427734804,2016,5,May,2,Thursday
2016-05-08,Office Supplies,West,Historical,1340.2440000000001,755.7978637276383,0.0,13407.077218951461,2016,5,May,2,Sunday
2016-05-09,Office Supplies,West,Historical,1283.512,3636.7936323546564,0.0,16329.419921580055,2016,5,May,2,Monday
2016-05-10,Office Supplies,West,Historical,763.0200000000001,420.53902234045745,0.0,13408.748328201333,2016,5,May,2,Tuesday
2016-05-11,Office Supplies,West,Historical,5.98,0.0,0.0,8880.708054294015,2016,5,May,2,Wednesday
2016-05-12,Office Supplies,West,Historical,1837.756,1437.727523677684,0.0,15388.824986899945,2016,5,May,2,Thursday
2016-05-16,Office Supplies,West,Historical,1760.9199999999998,2611.993946369097,0.0,14991.755380142098,2016,5,May,2,Monday
2016-05-18,Office Supplies,West,Historical,244.44,0.0,0.0,9055.144760020377,2016,5,May,2,Wednesday
2016-05-19,Office Supplies,West,Historical,3164.016,1741.5273379966975,0.0,15241.858126748339,2016,5,May,2,Thursday
2016-05-20,Office Supplies,West,Historical,4943.826,3201.4879768550027,0.0,17287.364944170848,2016,5,May,2,Friday
2016-05-26,Office Supplies,West,Historical,3950.712,3331.1750619682844,0.0,16705.540090043884,2016,5,May,2,Thursday
2016-05-27,Office Supplies,West,Historical,5305.078,5729.979723455503,0.0,19133.74828242302,2016,5,May,2,Friday
2016-05-28,Office Supplies,West,Historical,6411.972,6026.7300527409025,0.0,20561.226291285577,2016,5,May,2,Saturday
2016-05-30,Office Supplies,West,Historical,40452.89,13928.183589870983,1616.6095010737008,27579.923939214896,2016,5,May,2,Monday
2016-06-02,Office Supplies,West,Historical,473.532,5719.479169199565,0.0,19575.847199103537,2016,6,June,2,Thursday
2016-06-05,Office Supplies,West,Historical,1979.46,11651.83172550774,0.0,25661.93711095419,2016,6,June,2,Sunday
2016-06-06,Office Supplies,West,Historical,12052.624,13737.377007111623,634.7968231959967,27295.90974949659,2016,6,June,2,Monday
2016-06-07,Office Supplies,West,Historical,103.124,8586.861955344113,0.0,22551.239108701964,2016,6,June,2,Tuesday
2016-06-10,Office Supplies,West,Historical,2824.7920000000004,12279.91182072712,0.0,25860.998703855697,2016,6,June,2,Friday
2016-06-11,Office Supplies,West,Historical,3246.832,10559.01055020187,0.0,23367.38672625868,2016,6,June,2,Saturday
2016-06-12,Office Supplies,West,Historical,8887.689,2311.04571636347,0.0,15960.710393996422,2016,6,June,2,Sunday
2016-06-14,Office Supplies,West,Historical,6914.198,1930.910222142048,0.0,16030.73562350772,2016,6,June,2,Tuesday
2016-06-16,Office Supplies,West,Historical,147.27499999999998,3239.1928090557876,0.0,16266.6133555372,2016,6,June,2,Thursday
2016-06-17,Office Supplies,West,Historical,9002.76,4772.787542343458,0.0,18556.369814135578,2016,6,June,2,Friday
2016-06-19,Office Supplies,West,Historical,17.12,1373.2000472498994,0.0,15001.986635032408,2016,6,June,2,Sunday
2016-06-20,Office Supplies,West,Historical,7377.2880000000005,5129.522818125912,0.0,18596.486403866722,2016,6,June,2,Monday
2016-06-23,Office Supplies,West,Historical,7425.282,4131.278502560432,0.0,17448.866224768408,2016,6,June,2,Thursday
2016-06-24,Office Supplies,West,Historical,10621.904,5581.214152993276,0.0,20322.31780886828,2016,6,June,2,Friday
2016-06-25,Office Supplies,West,Historical,893.266,3754.6495850538768,0.0,16496.887361421886,2016,6,June,2,Saturday
2016-06-26,Office Supplies,West,Historical,5758.8,5440.987453458483,0.0,18357.249458210303,2016,6,June,2,Sunday
2016-06-28,Office Supplies,West,Historical,1754.312,2476.0077685134047,0.0,15277.995450694283,2016,6,June,2,Tuesday
2016-07-01,Office Supplies,West,Historical,1724.376,6933.51106989291,0.0,19833.643721590277,2016,7,July,3,Friday
2016-07-03,Office Supplies,West,Historical,1695.3999999999999,4300.521379400345,0.0,18309.42424022934,2016,7,July,3,Sunday
2016-07-04,Office Supplies,West,Historical,3302.602,6045.879462969482,0.0,18682.234066930658,2016,7,July,3,Monday
2016-07-07,Office Supplies,West,Historical,11646.693,4588.087267660299,0.0,18058.828995796695,2016,7,July,3,Thursday
2016-07-08,Office Supplies,West,Historical,10466.048,6184.776490953427,0.0,19576.54208940576,2016,7,July,3,Friday
2016-07-10,Office Supplies,West,Historical,1791.79,3771.090832767408,0.0,17591.828787251714,2016,7,July,3,Sunday
2016-07-14,Office Supplies,West,Historical,2149.96,5931.497740216732,0.0,19330.707615372114,2016,7,July,3,Thursday
2016-07-15,Office Supplies,West,Historical,760.4,6675.437114700675,0.0,19588.06856669352,2016,7,July,3,Friday
2016-07-17,Office Supplies,West,Historical,8739.52,6164.224106176924,0.0,20316.770591188386,2016,7,July,3,Sunday
2016-07-18,Office Supplies,West,Historical,11567.432,7342.859334518533,0.0,20994.644407196254,2016,7,July,3,Monday
2016-07-21,Office Supplies,West,Historical,1982.19,3852.3390239856335,0.0,16929.112935676843,2016,7,July,3,Thursday
2016-07-22,Office Supplies,West,Historical,2736.096,5256.248877482358,0.0,18323.374296864586,2016,7,July,3,Friday
2016-07-25,Office Supplies,West,Historical,17761.464,7611.926196023762,0.0,20840.240544792327,2016,7,July,3,Monday
2016-07-28,Office Supplies,West,Historical,2033.374,3923.302108334945,0.0,16564.355425116843,2016,7,July,3,Thursday
2016-07-30,Office Supplies,West,Historical,1770.7759999999998,8029.099550590846,0.0,20928.145392577237,2016,7,July,3,Saturday
2016-08-01,Office Supplies,West,Historical,1124.648,6632.41547078409,0.0,19684.596959553866,2016,8,August,3,Monday
2016-08-02,Office Supplies,West,Historical,482.584,2492.6740835198325,0.0,15714.401719070003,2016,8,August,3,Tuesday
2016-08-04,Office Supplies,West,Historical,995.8199999999999,4646.80696835259,0.0,18630.43925702805,2016,8,August,3,Thursday
2016-08-08,Office Supplies,West,Historical,2230.408,5813.6337428297875,0.0,19216.11208418004,2016,8,August,3,Monday
2016-08-14,Office Supplies,West,Historical,923.688,1715.6770897230526,0.0,14983.371761378958,2016,8,August,3,Sunday
2016-08-15,Office Supplies,West,Historical,8401.33,4835.961971219835,0.0,17752.665705752566,2016,8,August,3,Monday
2016-08-16,Office Supplies,West,Historical,409.08000000000004,933.1233586355465,0.0,15325.29472303613,2016,8,August,3,Tuesday
2016-08-17,Office Supplies,West,Historical,15.712,0.0,0.0,12223.130346610373,2016,8,August,3,Wednesday
2016-08-21,Office Supplies,West,Historical,19193.167999999998,6655.541444970342,0.0,19751.00816256775,2016,8,August,3,Sunday
2016-08-22,Office Supplies,West,Historical,1216.0500000000002,4349.841011693978,0.0,18505.819304624027,2016,8,August,3,Monday
2016-08-23,Office Supplies,West,Historical,16749.392,8030.720780444792,0.0,21545.825346784357,2016,8,August,3,Tuesday
2016-08-26,Office Supplies,West,Historical,19497.192,11034.193686165545,0.0,24708.828160340036,2016,8,August,3,Friday
2016-08-28,Office Supplies,West,Historical,322.0248,6779.906458927704,0.0,19701.82146407216,2016,8,August,3,Sunday
2016-09-01,Office Supplies,West,Historical,11532.304,12846.123300404659,0.0,25436.803386316158,2016,9,September,3,Thursday
2016-09-02,Office Supplies,West,Historical,33960.965000000004,18064.853056109478,3887.901943472592,31947.667123870753,2016,9,September,3,Friday
2016-09-05,Office Supplies,West,Historical,15679.044,13054.246650562725,565.0295922399282,26219.603551929864,2016,9,September,3,Monday
